CustomerID,period,TotalPrice,sales_1,sales_2,sales_3,sales_4,sales_5,sales_6,n_sales_last_6_m
17374,201104,,191.95000000000005,,,,,,1
17375,201104,,,,176.65999999999997,109.71000000000001,,,1
17376,201104,,,105.85000000000001,,,,,1
17377,201104,,463.78999999999996,348.75000000000006,,610.0799999999999,,,1
17381,201104,2349.3900000000003,2019.96,3363.7399999999993,212.0,3603.7200000000003,,,1
17388,201104,,,381.6,,,,,1
17389,201104,3019.0,230.22,96.9,224.34000000000003,,,,1
17392,201104,,,145.5,,312.41,,,1
17396,201104,,,,,397.5,,,1
17398,201104,,305.68000000000006,,,,,,1
17400,201104,,644.5999999999998,,,424.16999999999996,,,1
17402,201104,212.5,,,111.9,459.96999999999997,,,1
17404,201104,,4342.68,,2938.76,2646.3,,,1
17406,201104,,,,1226.6199999999994,702.1,,,1
17411,201104,,285.58,,,-30.0,,,1
17412,201104,,,141.36,,447.7600000000001,,,1
17416,201104,,2069.71,,,,,,1
17418,201104,,,,167.39000000000001,,,,1
17419,201104,357.5,640.0799999999999,333.0,330.20000000000005,374.2699999999999,,,1
17420,201104,,,,,130.85,,,1
17422,201104,,,265.9,,,,,1
17426,201104,,1193.8799999999999,,,,,,1
17428,201104,1111.8200000000002,907.67,1222.3300000000002,959.94,893.95,,,1
17430,201104,,,,,112.6,,,1
17431,201104,,,,403.30000000000007,,,,1
17438,201104,-10.15,388.45000000000005,,,,,,1
17442,201104,,-12.600000000000001,440.83000000000004,,-17.0,,,1
17446,201104,,,68.1,,,,,1
17449,201104,300.0899999999999,338.3400000000001,,,684.2600000000001,,,1
17450,201104,3559.3,13500.5,-1132.08,18620.199999999993,2028.84,,,1
17454,201104,115.42999999999999,,132.25,,165.85,,,1
17456,201104,,,,,249.85999999999999,,,1
17457,201104,313.38,,331.26,385.79999999999995,,,,1
17460,201104,119.9,128.93,,133.5,70.30000000000001,,,1
17462,201104,,,463.41,,,,,1
17463,201104,234.25,,,709.51,,,,1
17470,201104,304.13,,,,178.40000000000003,,,1
17472,201104,,,451.01999999999987,,,,,1
17486,201104,,396.87000000000006,,,,,,1
17491,201104,,556.9399999999999,,305.52000000000004,327.4000000000001,,,1
17496,201104,,,,,271.04999999999995,,,1
17499,201104,,,622.88,,,,,1
17504,201104,,859.0100000000003,346.28000000000003,441.15000000000003,,,,1
17507,201104,,265.02,340.5599999999999,,,,,1
17508,201104,,387.31,,,,,,1
17511,201104,2941.8000000000006,7189.0,7709.590000000002,3824.539999999999,6634.7599999999975,,,1
17512,201104,,441.81,646.2599999999999,,,,,1
17515,201104,,200.7,,231.48,,,,1
17516,201104,,,327.8300000000001,,,,,1
17517,201104,,,153.94,,,,,1
17519,201104,,313.44999999999993,,,330.34999999999997,,,1
17524,201104,,,,,145.0,,,1
17525,201104,,,,,422.70000000000005,,,1
17526,201104,,-195.5,634.2,,223.6,,,1
17530,201104,475.63999999999976,,344.6899999999998,,300.6399999999999,,,1
17535,201104,,164.39999999999998,,,,,,1
17537,201104,,,630.7000000000004,,,,,1
17540,201104,,,,268.79999999999995,,,,1
17542,201104,,170.75,,,,,,1
17547,201104,,,,,-11.8,,,1
17548,201104,103.3,,,,-141.48000000000002,,,1
17551,201104,,,,,306.84,,,1
17552,201104,,,,,298.52,,,1
17555,201104,,,,195.44999999999996,,,,1
17560,201104,,,162.1,,,,,1
17567,201104,395.79,525.48,424.85,,517.9499999999999,,,1
17569,201104,,,,344.13999999999993,,,,1
17571,201104,,75.6,284.34999999999997,,,,,1
17572,201104,81.4,,,,70.80000000000001,,,1
17576,201104,313.12000000000006,349.08999999999986,147.20000000000002,118.32,297.0,,,1
17580,201104,47.7,,,121.17000000000003,46.85,,,1
17581,201104,,829.25,,425.54999999999995,769.0799999999998,,,1
17585,201104,,103.72000000000001,,417.81000000000006,,,,1
17591,201104,,326.04,151.67999999999998,298.47999999999996,406.59999999999997,,,1
17593,201104,,,,,662.8999999999999,,,1
17594,201104,,315.0,,,,,,1
17596,201104,354.28999999999996,,,,392.61999999999983,,,1
17602,201104,,,,767.05,,,,1
17603,201104,,-555.9,,,,,,1
17604,201104,,,,136.24,,,,1
17609,201104,,,99.35000000000001,430.03999999999974,,,,1
17611,201104,282.4,371.36999999999995,,818.8800000000003,244.1899999999999,,,1
17612,201104,,,299.51000000000005,,,,,1
17613,201104,658.1999999999998,493.10999999999996,897.5099999999999,,,,,1
17616,201104,,81.6,,,326.4,,,1
17618,201104,346.49999999999994,,,,320.28000000000003,,,1
17619,201104,,,,218.52000000000004,,,,1
17621,201104,,,,662.38,239.39999999999998,,,1
17625,201104,,549.68,,,,,,1
17629,201104,266.36,,,-30.0,238.64999999999998,,,1
17633,201104,,,,,-67.5,,,1
17634,201104,164.74999999999997,455.03999999999985,,785.6500000000005,,,,1
17639,201104,,108.5,,,,,,1
17643,201104,,,,,101.55000000000001,,,1
17644,201104,-32.55,442.47,,-9.95,,,,1
17646,201104,,333.12000000000006,,,251.00000000000003,,,1
17652,201104,409.94000000000005,222.3,,,,,,1
17654,201104,,117.54999999999998,,,,,,1
17655,201104,,,620.5999999999999,,608.9,,,1
17659,201104,,,114.99999999999999,,359.95,,,1
17663,201104,180.92000000000004,,371.39000000000004,,,,,1
17667,201104,,,928.05,,,,,1
17671,201104,,,,,394.18000000000006,,,1
17672,201104,,-25.5,1177.84,,,,,1
17673,201104,,377.64000000000004,,402.42000000000013,,,,1
17674,201104,,,,,300.66,,,1
17675,201104,1498.06,1123.35,1658.26,969.3599999999999,943.5200000000001,,,1
17676,201104,,,,,300.7,,,1
17677,201104,307.45,1408.7,605.4500000000002,497.9999999999999,1608.1000000000001,,,1
17678,201104,,298.10999999999996,,,,,,1
17682,201104,365.79,,,,391.5,,,1
17685,201104,,326.49999999999994,361.69999999999993,361.5,463.02,,,1
17686,201104,,,1592.6100000000001,,,,,1
17690,201104,311.59999999999997,94.65,,895.4999999999999,687.9000000000002,,,1
17691,201104,,,,,290.40000000000003,,,1
17692,201104,169.5,,110.7,,343.26000000000005,,,1
17696,201104,,318.24000000000007,,-4.95,175.60000000000002,,,1
17698,201104,,154.95000000000002,,,,,,1
17700,201104,,602.6099999999999,,,-9.85,,,1
17702,201104,,,,,-88.14999999999999,,,1
17705,201104,,113.99999999999999,136.3,,,,,1
17706,201104,,,411.01999999999987,,477.83000000000004,,,1
17707,201104,,,,83.7,,,,1
17708,201104,,,,110.60000000000001,,,,1
17711,201104,,,220.53000000000003,,,,,1
17714,201104,,,,153.0,,,,1
17716,201104,786.16,665.4600000000002,,,,,,1
17719,201104,781.38,579.83,,,,,,1
17720,201104,430.37999999999994,,,,102.0,,,1
17722,201104,,,,820.0399999999998,880.1400000000002,,,1
17725,201104,564.4500000000002,337.71,,,,,,1
17730,201104,347.16999999999996,411.18000000000006,375.56000000000006,305.22999999999996,,,,1
17732,201104,,,,,303.97,,,1
17733,201104,,216.95,,,,,,1
17735,201104,1908.1799999999996,652.5200000000001,847.3800000000001,594.0399999999998,454.59999999999997,,,1
17738,201104,,779.9199999999998,,,,,,1
17739,201104,,,,322.53000000000003,360.06000000000006,,,1
17742,201104,,,,302.57,,,,1
17744,201104,280.56,,,599.5600000000001,377.52,,,1
17749,201104,,369.01,,,,,,1
17752,201104,,,,,80.64,,,1
17754,201104,,231.9,,,,,,1
17757,201104,191.86,658.0699999999998,295.19999999999993,278.94999999999993,565.7999999999997,,,1
17760,201104,,,,,172.54,,,1
17763,201104,,15.0,,,,,,1
17765,201104,,121.25000000000003,,,,,,1
17769,201104,,508.44999999999993,,376.30999999999995,,,,1
17770,201104,,864.7699999999998,,,,,,1
17771,201104,,,,115.80000000000001,,,,1
17774,201104,375.00000000000006,,219.99000000000004,,,,,1
17775,201104,,56.4,,,,,,1
17781,201104,,102.0,,,,,,1
17786,201104,,,,114.85000000000004,,,,1
17787,201104,,,449.97999999999996,529.9100000000001,736.2799999999999,,,1
17789,201104,,225.9,,,,,,1
17790,201104,107.07000000000001,,116.80000000000001,,399.54999999999995,,,1
17795,201104,,163.24999999999997,,,,,,1
17796,201104,,,,507.35,114.65000000000002,,,1
17799,201104,112.86000000000001,264.76,,757.3799999999999,223.48000000000002,,,1
17800,201104,,103.65,,136.05,,,,1
17802,201104,,,,,100.19999999999999,,,1
17809,201104,270.0,,610.2,,1251.5,,,1
17811,201104,230.93,501.26000000000005,2015.0500000000002,632.2199999999998,,,,1
17812,201104,,,,,217.55000000000004,,,1
17816,201104,,5.1,,,16.209999999999997,,,1
17817,201104,,269.7,,,,,,1
17819,201104,189.83999999999997,,812.1999999999999,,980.1199999999999,,,1
17820,201104,,,,,-16.95,,,1
17827,201104,312.0100000000001,,,,1271.8000000000002,,,1
17829,201104,,,889.24,,,,,1
17830,201104,,99.15,188.5,,,,,1
17838,201104,,,752.14,,935.5600000000002,,,1
17841,201104,1727.7400000000039,1463.1000000000017,999.760000000001,1906.4300000000019,2463.570000000001,,,1
17843,201104,,,205.48000000000002,,,,,1
17848,201104,174.46,,44.35,72.26,97.3,,,1
17849,201104,,151.45000000000002,127.35000000000001,217.75,,,,1
17850,201104,,,-102.58000000000001,,5391.210000000009,,,1
17855,201104,,,,,208.96999999999997,,,1
17856,201104,50.459999999999994,1067.93,,,,,,1
17857,201104,6367.2,36.0,786.8399999999999,,1340.7,,,1
17858,201104,,511.80000000000007,326.4,224.75000000000003,1556.8500000000001,,,1
17859,201104,,,148.21,,,,,1
17860,201104,,,,,252.79999999999998,,,1
17861,201104,,216.12,,241.86,,,,1
17862,201104,,,,330.9,,,,1
17863,201104,,481.2,505.97999999999996,,384.71999999999997,,,1
17864,201104,,208.41000000000003,,,,,,1
17865,201104,569.2,384.81999999999994,1174.8700000000001,,1079.8300000000002,,,1
17867,201104,,,12.75,,,,,1
17869,201104,91.09000000000002,,,,214.32,,,1
17870,201104,,,,,326.4,,,1
17873,201104,395.2500000000001,485.78000000000003,,,215.14999999999998,,,1
17874,201104,470.3400000000001,65.16000000000001,,,,,,1
17880,201104,,,,,458.91999999999985,,,1
17881,201104,,,133.35000000000002,,,,,1
17884,201104,,,278.21999999999997,,324.62,,,1
17888,201104,,,,92.69999999999999,29.43,,,1
17889,201104,,,,101.85000000000001,,,,1
17890,201104,,,,125.13000000000004,476.96000000000004,,,1
17894,201104,,,258.40000000000003,93.60000000000001,515.8499999999998,,,1
17897,201104,,,,,409.11999999999995,,,1
17905,201104,,,,,394.15,,,1
17908,201104,,,,,243.2799999999999,,,1
17912,201104,,,21.6,,274.01000000000005,,,1
17913,201104,,,,,218.05,,,1
17917,201104,,119.55,,,110.91000000000001,,,1
17920,201104,417.93000000000006,,,159.85000000000002,735.9099999999997,,,1
17921,201104,,280.56999999999994,,,,,,1
17923,201104,,207.50000000000003,,,,,,1
17924,201104,,,209.25000000000003,,247.25,,,1
17925,201104,,,,,244.08,,,1
17929,201104,,238.79999999999998,196.20000000000002,,,,,1
17931,201104,,297.2,,,,,,1
17937,201104,,633.6,540.0,,2153.88,,,1
17940,201104,139.20000000000005,181.44,1045.44,,,,,1
17946,201104,132.03,17.549999999999997,,,,,,1
17949,201104,1642.5,1988.1,432.0,432.0,1314.0,,,1
17950,201104,,,,,253.09,,,1
17951,201104,,,,,391.80000000000007,,,1
17954,201104,228.14999999999995,240.98999999999995,321.44,254.53999999999994,98.83000000000001,,,1
17961,201104,56.69,64.82000000000001,27.58,13.1,569.75,,,1
17964,201104,,,,,261.76000000000005,,,1
17965,201104,270.09999999999997,313.58,,589.55,156.8,,,1
17966,201104,,147.0,,,,,,1
17967,201104,,,,,123.07000000000002,,,1
17968,201104,,,,,277.34999999999997,,,1
17969,201104,,,,,125.2,,,1
17975,201104,670.65,488.05999999999995,326.36,431.88,621.4899999999999,,,1
17976,201104,,,,,353.18999999999994,,,1
17978,201104,,,,,300.91999999999996,,,1
17979,201104,,221.77000000000004,,,,,,1
17980,201104,,,,,295.2,,,1
17988,201104,,,,64.99000000000001,,,,1
17990,201104,314.84000000000003,,,,316.00000000000006,,,1
17994,201104,,-1.9000000000000021,307.25,,,,,1
17995,201104,,76.1,,,,,,1
17999,201104,,,,,190.34,,,1
18004,201104,,,,,169.46999999999997,,,1
18008,201104,777.5,760.1,,130.81,,,,1
18010,201104,,174.79999999999998,,,,,,1
18011,201104,,,,,102.79,,,1
18016,201104,,,,168.10000000000002,156.64999999999998,,,1
18017,201104,,,165.0,,,,,1
18032,201104,,,,73.5,,,,1
18037,201104,17.37,3.9,,8.25,31.299999999999997,,,1
18041,201104,113.89,575.3700000000001,400.35999999999996,500.68000000000006,634.29,,,1
18043,201104,,,,,316.45999999999987,,,1
18044,201104,124.15,361.36999999999995,,,74.25,,,1
18050,201104,,,,,74.4,,,1
18055,201104,,,610.8600000000001,,1751.1200000000008,,,1
18056,201104,,,363.65,,,,,1
18061,201104,213.8,,108.15,304.02,405.16,,,1
18062,201104,,,,169.8,,,,1
18065,201104,,,405.0300000000001,,332.2699999999999,,,1
18068,201104,,,101.69999999999999,,,,,1
18069,201104,391.90000000000003,,,292.7099999999999,,,,1
18071,201104,,194.04999999999998,,,258.95000000000005,,,1
18074,201104,,,,,489.6,,,1
18075,201104,,496.5800000000001,78.61999999999999,310.8300000000001,188.4,,,1
18077,201104,167.92,,,315.13,396.3300000000001,,,1
18078,201104,,197.94,,,,,,1
18084,201104,,,-2.95,,,,,1
18085,201104,,,,386.04999999999995,303.90000000000003,,,1
18086,201104,,101.33999999999999,,,,,,1
18087,201104,,,3162.12,,,,,1
18092,201104,884.4,,,259.20000000000005,2852.64,,,1
18093,201104,,,1094.4200000000003,,,,,1
18094,201104,639.48,,504.7199999999999,,,,,1
18095,201104,,,,580.05,,,,1
18097,201104,,,,474.66,182.52,,,1
18102,201104,1038.75,6909.32,10535.48,,27834.61,,,1
18106,201104,,,,430.6999999999999,,,,1
18108,201104,-6.35,271.0,,,,,,1
18109,201104,372.84999999999997,279.73,178.15,459.86999999999995,552.75,,,1
18113,201104,,,,,76.32000000000001,,,1
18114,201104,,,220.1,,,,,1
18116,201104,426.9499999999996,,161.95000000000002,,665.5700000000003,,,1
18118,201104,321.8799999999999,1025.1900000000005,346.7399999999999,290.8,608.5100000000001,,,1
18119,201104,,,,,181.11999999999998,,,1
18125,201104,,,174.10000000000008,556.4599999999998,,,,1
18136,201104,,,,288.99,,,,1
18138,201104,,,152.65,,,,,1
18141,201104,,,,,-35.400000000000006,,,1
18144,201104,293.50000000000006,363.40000000000003,,157.4,502.65000000000003,,,1
18145,201104,,,,609.0100000000001,,,,1
18149,201104,,227.77999999999997,,,,,,1
18151,201104,,,312.55,,,,,1
18155,201104,,,113.93,,,,,1
18156,201104,,,,,206.23,,,1
18159,201104,,,530.1500000000002,,,,,1
18161,201104,244.79,,,301.53000000000003,,,,1
18168,201104,,218.83000000000007,194.35,,425.04,,,1
18171,201104,206.28999999999996,,,240.45000000000002,,,,1
18172,201104,159.20000000000002,269.62,1967.1299999999997,,,,,1
18173,201104,423.36,853.4799999999999,,,,,,1
18176,201104,,,,,448.65,,,1
18177,201104,206.05,169.05,,,,,,1
18178,201104,-7.5,,333.3,,300.65000000000003,,,1
18179,201104,210.0,270.26000000000005,,622.9000000000002,,,,1
18183,201104,319.27000000000004,288.1500000000001,,,,,,1
18188,201104,,,426.6,,,,,1
18189,201104,,627.1999999999999,,,,,,1
18190,201104,,,,161.51,,,,1
18191,201104,,207.79999999999998,,,,,,1
18193,201104,,,,,-20.85,,,1
18196,201104,,,450.78000000000014,,,,,1
18198,201104,633.84,600.8399999999998,606.7800000000002,300.54,,,,1
18202,201104,,,485.73,,,,,1
18210,201104,,142.39999999999998,,,,,,1
18211,201104,,137.9,,,,,,1
18212,201104,,,,248.41999999999993,,,,1
18218,201104,,283.58,,,,,,1
18219,201104,200.32,,94.31,,390.05999999999995,,,1
18223,201104,,497.0,502.8499999999999,620.8099999999998,481.7899999999999,,,1
18224,201104,,158.95000000000002,,,,,,1
18225,201104,,589.3399999999999,438.82000000000005,,-1.8000000000000007,,,1
18226,201104,1049.97,428.04999999999995,,413.05,,,,1
18229,201104,348.4,361.4,359.8,359.90000000000003,653.2,,,1
18230,201104,386.21999999999986,,464.82000000000005,,-81.0,,,1
18231,201104,887.4999999999999,233.75,273.9,,,,,1
18233,201104,,,,440.0,,,,1
18239,201104,,176.38,,480.4200000000001,438.0999999999999,,,1
18245,201104,,,-59.5,439.18000000000006,365.7300000000001,,,1
18250,201104,,,342.92,,,,,1
18256,201104,,,,,-50.1,,,1
18257,201104,,-8.65,348.80000000000007,,,,,1
18259,201104,,,,,376.30000000000007,,,1
18260,201104,451.5799999999999,548.7499999999999,,538.82,230.7,,,1
18269,201104,,,,,138.89999999999998,,,1
18270,201104,-44.2,111.95,,,,,,1
18273,201104,,51.0,,,,,,1
18277,201104,,,,-12.75,,,,1
18280,201104,,180.6,,,,,,1
18283,201104,117.67999999999994,,102.89999999999999,214.99999999999986,,,,1
12346,201105,,,,,0.0,,,1
12347,201105,,636.25,,,475.39,711.79,,1
12348,201105,,367.0,,,227.43999999999997,892.8000000000001,,1
12350,201105,,,,334.40000000000003,,,,1
12352,201105,,,304.68000000000023,296.49999999999994,,,,1
12354,201105,,1079.4,,,,,,1
12356,201105,,481.46,,,2271.6200000000003,,,1
12359,201105,,-35.8,,1838.9100000000005,547.5,,,1
12361,201105,,,,189.89999999999998,,,,1
12362,201105,,495.2400000000001,,474.20000000000005,,,,1
12363,201105,,299.1,,,,,,1
12365,201105,,,,320.69,,,,1
12370,201105,,,938.3900000000002,,,1868.02,,1
12372,201105,515.7,,,399.22,,,,1
12373,201105,,,,364.6,,,,1
12377,201105,,,,,626.6,1001.5199999999996,,1
12383,201105,,142.16000000000003,357.06999999999994,,639.9099999999999,600.72,,1
12386,201105,,,,,143.0,258.90000000000003,,1
12388,201105,,,210.89999999999998,124.05000000000001,431.30000000000007,,,1
12393,201105,,421.6000000000001,,,639.5,,,1
12395,201105,331.7900000000001,,326.5,216.66000000000003,-2.95,679.92,,1
12399,201105,480.9,,288.05,,,,,1
12401,201105,,,,84.3,,,,1
12402,201105,,,,,225.6,,,1
12407,201105,,269.65999999999997,226.29999999999998,,,,,1
12408,201105,,-29.330000000000002,837.5900000000001,,,,,1
12410,201105,,,,681.0799999999999,,,,1
12413,201105,,84.65,,,415.30000000000007,,,1
12414,201105,165.85000000000002,242.8,,153.76,,,,1
12415,201105,12691.160000000003,-75.0,16558.14,14022.919999999998,7092.979999999998,,,1
12417,201105,,436.29999999999995,391.6,,291.48999999999995,291.34,,1
12421,201105,,,,,157.45000000000002,,,1
12422,201105,,,,,238.5,,,1
12423,201105,333.8200000000001,255.36,347.35,192.31,,237.93,,1
12427,201105,,,,,,246.55000000000007,,1
12428,201105,,311.61000000000007,5924.62,,,,,1
12429,201105,,437.97999999999996,,,,1281.5000000000002,,1
12431,201105,937.3499999999999,,,1052.6499999999999,384.6799999999999,773.9499999999999,,1
12433,201105,,,,,,3787.1199999999994,,1
12434,201105,,-13.2,286.25,,,-27.749999999999996,,1
12435,201105,,,3978.9899999999993,,,,,1
12437,201105,635.3199999999999,209.09999999999997,147.71,590.26,337.95,,,1
12441,201105,,,,,,173.55,,1
12447,201105,,476.49,,,,,,1
12451,201105,2388.31,,,,2919.5099999999998,,,1
12455,201105,,,,1698.8999999999996,,,,1
12456,201105,,,940.1700000000001,,,,,1
12457,201105,,842.35,,,,,,1
12458,201105,,,,441.91999999999996,,,,1
12462,201105,,,,741.3099999999997,,,,1
12463,201105,291.98,344.57,,,,,,1
12464,201105,181.0,,,363.84999999999997,,,,1
12468,201105,,,,,220.58999999999995,,,1
12471,201105,859.2999999999997,668.8800000000001,872.5,1193.9000000000003,587.7499999999999,3556.7100000000005,,1
12472,201105,,,537.53,-94.92999999999999,825.3599999999999,1509.0000000000005,,1
12474,201105,732.3099999999996,-21.55,1033.5200000000004,278.33000000000004,599.8,-34.0,,1
12476,201105,276.2,1411.6699999999998,,127.44999999999997,549.58,-12.45,,1
12477,201105,,2221.02,,2351.75,,,,1
12480,201105,,,771.0200000000002,,816.2500000000002,,,1
12481,201105,873.7799999999999,-5.46,832.3399999999999,,603.09,791.3399999999999,,1
12483,201105,107.10000000000001,323.0,,,507.55999999999995,,,1
12484,201105,,,-36.5,,1138.6700000000005,,,1
12489,201105,,,,,334.92999999999995,,,1
12490,201105,331.50000000000006,,,,864.2199999999999,,,1
12494,201105,403.09000000000003,,,243.7,-10.95,48.74999999999999,,1
12500,201105,,,491.28000000000003,373.98,344.93999999999994,,,1
12501,201105,,,,,2089.68,,,1
12502,201105,522.6,,702.8000000000001,617.25,,,,1
12503,201105,,,,,-1126.0,,,1
12505,201105,,,,-4.5,,,,1
12506,201105,,73.50000000000003,,,,,,1
12507,201105,,,,446.15999999999997,,,,1
12509,201105,,,,176.5,,,,1
12510,201105,,,,,681.0500000000001,,,1
12514,201105,,,1017.6800000000002,,,,,1
12515,201105,,,,,,383.7,,1
12520,201105,463.6,,1182.2100000000007,,,,,1
12523,201105,,138.75,115.09,143.39999999999998,102.95,,,1
12524,201105,1495.2100000000003,,475.44000000000005,525.3399999999999,337.39,,,1
12527,201105,,,,152.4,132.52,,,1
12528,201105,,,271.93,,493.53,,,1
12530,201105,,417.6000000000001,,,387.4,,,1
12539,201105,,,1085.99,,1715.849999999999,,,1
12540,201105,2686.599999999999,,1140.7599999999998,288.98,1081.4799999999998,881.0099999999999,,1
12541,201105,,,312.4,,,,,1
12545,201105,,,628.15,,,,,1
12547,201105,48.4,,159.4,,,,,1
12551,201105,,,,,,168.0,,1
12553,201105,352.85,,675.16,-10.2,680.5100000000001,,,1
12557,201105,,,817.5,,3417.12,620.0,,1
12559,201105,,,,50.10000000000001,486.10999999999996,,,1
12561,201105,,,,238.85,,,,1
12564,201105,,,456.9000000000001,,,,,1
12565,201105,,,-14.75,145.92,,,,1
12567,201105,705.2100000000002,,,1236.7300000000002,,1942.3799999999997,,1
12569,201105,367.91999999999996,772.6999999999998,,,,,,1
12573,201105,,160.54,,,,,,1
12574,201105,,,,,218.45000000000002,,,1
12576,201105,154.8,,,266.85,,,,1
12577,201105,,,,,,195.89,,1
12578,201105,,,,,1567.5099999999993,,,1
12580,201105,,415.7,,,,,,1
12582,201105,,306.19999999999993,,205.15999999999997,,,,1
12583,201105,421.9599999999999,,712.8499999999999,303.56000000000006,730.1600000000001,855.86,,1
12584,201105,,,453.73000000000013,,,,,1
12585,201105,,776.0,,,-56.040000000000006,1262.85,,1
12586,201105,,,,,,-17.0,,1
12591,201105,,,,,452.84999999999985,,,1
12594,201105,587.45,255.04,307.5,256.0,341.0,,,1
12596,201105,,269.95,,,,,,1
12597,201105,,,516.15,,,,,1
12598,201105,564.88,,-20.4,720.8600000000001,,,,1
12599,201105,151.4,,,312.46000000000004,,,,1
12600,201105,184.26000000000002,286.88000000000005,124.08000000000001,427.94000000000005,,274.8,,1
12601,201105,133.10000000000002,,111.0,113.10000000000001,144.26,,,1
12604,201105,,,178.5,,,,,1
12605,201105,,,,,,-7.5,,1
12609,201105,,,,,287.93,,,1
12613,201105,640.8600000000001,,821.6600000000002,,,,,1
12614,201105,,,315.59999999999997,,,,,1
12616,201105,,-7.95,,237.35000000000002,,,,1
12619,201105,,425.67999999999995,205.98000000000002,,,,,1
12621,201105,2267.1299999999997,1209.8,960.0,1535.2399999999998,,1372.1,,1
12622,201105,,180.09999999999997,,,,,,1
12623,201105,,,305.1,,,,,1
12625,201105,967.1999999999999,,,-69.49999999999999,1716.62,,,1
12626,201105,,,,-45.3,1211.8500000000001,,,1
12633,201105,716.73,,,1012.82,,,,1
12637,201105,,615.1999999999999,205.86999999999998,,1502.0299999999995,,,1
12639,201105,,486.1,,,,,,1
12643,201105,540.72,,,,871.1999999999999,,,1
12645,201105,429.6,,,,369.30000000000007,,,1
12647,201105,293.25,350.76,464.7,,,1140.6999999999998,,1
12649,201105,375.0,,,,,-19.799999999999997,,1
12651,201105,,,,,114.00000000000003,,,1
12652,201105,,,,,914.5299999999997,,,1
12653,201105,,,,779.1,,,,1
12654,201105,171.14999999999998,,,166.60000000000002,,,,1
12656,201105,1118.4,502.94999999999993,,,,,,1
12662,201105,,444.82000000000005,301.40000000000003,304.00000000000006,,261.48,,1
12664,201105,,642.0,,,661.58,,,1
12665,201105,,,,,61.75,,,1
12666,201105,,,,,,-227.44,,1
12668,201105,,-34.8,1444.8,,1009.7999999999998,469.87,,1
12669,201105,,0.0,1136.3000000000002,,,,,1
12670,201105,393.34,633.05,,,,,,1
12672,201105,,,,,225.9,,,1
12673,201105,,,,,220.9,,,1
12676,201105,,,197.89999999999998,509.5,,,,1
12678,201105,,134.0,3243.129999999999,353.43,,221.27999999999997,,1
12679,201105,112.32000000000001,,756.81,,,,,1
12681,201105,966.17,533.67,1432.81,,2951.669999999999,2118.1100000000006,,1
12682,201105,1300.1999999999998,585.5500000000001,479.4,1001.7399999999998,835.1100000000001,1075.29,,1
12683,201105,997.2700000000001,,1608.08,,677.39,1063.08,,1
12686,201105,,,,,,89.14,,1
12691,201105,,,,,226.2,180.0,,1
12693,201105,228.87,,224.85,,162.05,,,1
12701,201105,,337.08,,,,,,1
12705,201105,984.8499999999999,1284.0000000000005,,,,858.0,,1
12707,201105,,,,603.42,,,,1
12708,201105,358.84999999999997,202.5,268.41,,284.62,196.44,,1
12709,201105,203.44999999999993,68.0,1181.1999999999998,-83.97999999999999,1022.4399999999998,1315.69,,1
12712,201105,712.05,,475.15,242.25000000000006,250.65000000000003,457.88,,1
12714,201105,793.62,,,968.3,,,,1
12717,201105,,609.74,,,,,,1
12720,201105,438.92999999999995,293.23999999999995,498.32000000000005,168.9,279.3,639.1299999999997,,1
12721,201105,,366.2,,455.0199999999999,,259.45,,1
12724,201105,,,,,154.9,,,1
12725,201105,,,,,,427.79999999999995,,1
12726,201105,223.4,,316.02000000000004,,401.58000000000004,170.27999999999997,,1
12727,201105,,,558.16,901.6600000000002,514.5,,,1
12728,201105,,,164.05,200.72,252.53999999999996,,,1
12731,201105,1381.3,166.0,2350.4600000000005,,3174.4299999999994,1071.9,,1
12733,201105,,383.95,,,,,,1
12734,201105,,,,,,110.39999999999999,,1
12735,201105,,,,,779.5699999999998,,,1
12736,201105,,,,,234.00000000000003,,,1
12738,201105,,,,,,155.35,,1
12744,201105,,2118.740000000001,,,2053.07,,,1
12747,201105,771.31,,310.78000000000003,,303.04,706.2699999999999,,1
12748,201105,2224.419999999999,1100.3699999999997,1011.9400000000014,389.63999999999976,418.77000000000004,4177.679999999993,,1
12753,201105,,3513.91,-28.089999999999996,5735.24,-109.8,3590.5900000000006,,1
12754,201105,,2949.12,-45.57,45.57000000000001,,,,1
12755,201105,,-1591.1999999999998,-3.552713678800501e-15,,,3794.3999999999996,,1
12758,201105,,,1570.1900000000005,,,,,1
12759,201105,,,444.8,,,,,1
12763,201105,,,,,,320.08,,1
12764,201105,,,,,1693.8800000000003,,,1
12766,201105,,1206.2900000000002,,973.65,686.4799999999998,1149.29,,1
12769,201105,,1143.6000000000001,,,,,,1
12775,201105,294.72,,235.71,179.64999999999998,,,,1
12778,201105,,,273.58,,134.48000000000002,,,1
12779,201105,752.2099999999999,705.8399999999999,303.39,337.2,613.22,248.16,,1
12781,201105,,-57.51,,549.26,,,,1
12782,201105,,,415.52,,626.3299999999999,463.5,,1
12785,201105,,,,,,311.95,,1
12791,201105,,,,,,192.60000000000002,,1
12792,201105,,,400.54,,,,,1
12793,201105,,,,,413.68,131.8,,1
12797,201105,,,,,,194.18,,1
12808,201105,,,,,,129.4,,1
12811,201105,,,274.6,240.25,,,,1
12817,201105,,,166.04,,,,,1
12818,201105,,,1542.08,,,,,1
12820,201105,,,,,170.46000000000004,,,1
12823,201105,,,459.0,535.5,,,,1
